Date,Rot,VH,Team,Pitcher,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,Final,ML,Close,,,,,,
827,930,H,COL,RGARCIA-R,0,0,0,0,2,0,0,2,2,6,-125,135,,,,,,
828,951,V,STL,JFLAHERTY-R,0,0,0,0,0,1,0,0,0,1,-130,-125,,,,,,
828,952,H,MIL,JLYLES-R,1,1,0,1,0,0,0,1,x,4,110,115,,,,,,
828,953,V,PIT,MKELLER-R,0,0,0,2,0,1,0,0,0,3,125,136,,,,,,
828,954,H,PHI,VVELASQUEZ-R,0,2,1,0,5,2,1,1,x,12,-145,-146,,,,,,
828,955,V,CIN,ADESCLAFANI-R,3,0,0,1,0,0,0,1,0,5,-135,-154,,,,,,
828,956,H,MIA,SALCANTARA-R,0,0,0,0,0,0,0,0,0,0,115,144,,,,,,
828,957,V,CUB,KHENDRICKS-R,6,2,2,0,0,0,0,0,0,10,110,109,,,,,,
828,958,H,NYM,NSYNDERGAARD-R,1,0,0,0,5,0,0,1,0,7,-130,-119,,,,,,
828,959,V,LAD,KMAEDA-R,0,3,0,0,0,0,0,1,0,6,-180,-180,,,,,,
828,960,H,SDG,TWINGENTER-R,2,0,0,0,0,0,0,1,1,4,155,165,,,,,,
828,961,V,NYY,JPAXTON-L,2,0,0,0,4,0,0,0,1,7,-220,-260,,,,,,
828,962,H,SEA,JSHEFFIELD-L,0,0,0,2,0,0,0,0,1,3,184,230,,,,,,
828,963,V,CLE,ACIVALE-R,0,1,0,0,0,1,0,1,1,4,-195,-230,,,,,,
828,964,H,DET,JZIMMERMANN-R,0,0,0,0,1,1,0,0,0,2,166,205,,,,,,
828,965,V,MIN,JODORIZZI-R,0,3,2,0,0,0,0,3,0,8,-175,-200,,,,,,
828,966,H,CWS,RDETWILER-L,1,0,0,1,0,0,0,0,0,2,151,180,,,,,,
828,967,V,TAM,RYARBROUGH-L,0,1,0,2,0,0,1,0,2,6,176,205,,,,,,
828,968,H,HOU,GCOLE-R,0,0,0,3,0,0,3,2,x,8,-210,-230,,,,,,
828,969,V,OAK,TROARK-R,2,0,0,0,2,0,0,0,0,4,-165,-162,,,,,,
828,970,H,KAN,JJUNIS-R,0,0,2,0,1,1,2,0,x,6,144,152,,,,,,
828,971,V,TEX,ECLASE-R,0,0,0,0,0,1,0,2,0,3,140,149,,,,,,
828,972,H,LAA,PSANDOVAL-L,0,0,0,0,0,0,0,0,0,0,-160,-159,,,,,,
828,973,V,BAL,AWOJCIECHOWSKI-R,0,0,1,0,1,2,0,0,0,4,327,330,,,,,,
828,974,H,WAS,MSCHERZER-R,5,0,0,0,3,0,0,0,x,8,-415,-400,,,,,,
828,975,V,ATL,MFOLTYNEWICZ-R,0,5,0,0,0,0,3,0,1,9,-148,-126,,,,,,
828,976,H,TOR,JWAGUESPACK-R,0,0,0,2,1,1,0,0,0,4,128,116,,,,,,
828,977,V,BOS,ERODRIGUEZ-L,0,0,2,0,3,0,1,0,1,7,-165,-185,,,,,,
828,978,H,COL,PLAMBERT-R,0,0,0,1,2,0,1,0,0,4,144,170,,,,,,
829,901,V,CIN,AWOOD-L,2,0,0,0,0,0,0,1,0,3,-150,-160,,,,,,
829,902,H,MIA,RDUGGER-R,1,0,0,0,1,1,0,0,0,4,130,150,,,,,,
829,903,V,CUB,JLESTER-L,0,1,0,0,0,0,3,0,0,4,160,170,,,,,,
829,904,H,NYM,JDEGROM-R,1,0,0,0,0,0,0,0,0,1,-185,-185,,,,,,
829,905,V,PIT,TWILLIAMS-R,7,2,0,1,1,0,0,0,0,11,105,-108,,,,,,
829,906,H,COL,CGONZALEZ-R,2,0,1,0,0,0,0,5,0,8,-125,-102,,,,,,
829,907,V,LAD,HRYU-L,1,0,2,0,1,0,0,0,1,5,-200,-200,,,,,,
829,908,H,ARI,MKELLY-R,0,0,0,4,3,3,0,1,x,11,170,180,,,,,,
829,909,V,SDG,CPADDACK-R,0,0,3,2,0,0,0,0,0,5,-120,-115,,,,,,
829,910,H,SFO,DRODRIGUEZ-R,0,0,0,1,0,0,0,1,1,3,100,105,,,,,,
829,911,V,CLE,MCLEVINGER-R,0,0,1,0,0,0,1,0,0,2,-250,-280,,,,,,
829,912,H,DET,DNORRIS-L,0,0,0,0,0,0,0,0,0,0,207,245,,,,,,
829,913,V,OAK,CBASSITT-R,1,0,0,3,3,1,0,0,1,9,-185,-240,,,,,,
829,914,H,KAN,GSPARKMAN-R,2,0,0,0,3,0,0,2,1,8,160,210,,,,,,
829,915,V,TAM,AKITTREDGE-R,0,1,1,2,0,1,3,1,0,9,215,205,,,,,,
829,916,H,HOU,ZGREINKE-R,0,1,1,1,2,1,1,0,1,8,-260,-230,,,,,,
829,917,V,MIN,JBERRIOS-R,4,2,2,0,1,0,1,0,0,10,-175,-176,,,,,,
829,918,H,CWS,DCEASE-R,0,0,0,0,2,1,0,0,2,5,151,163,,,,,,
829,919,V,SEA,FHERNANDEZ-R,0,3,0,0,0,0,0,0,2,5,148,163,,,,,,
829,920,H,TEX,LLYNN-R,1,1,0,1,0,0,0,0,0,3,-170,-176,,,,,,
830,951,V,MIL,CANDERSON-R,0,0,0,0,0,0,0,1,0,1,130,116,,,,,,
830,952,H,CUB,JQUINTANA-L,2,3,0,0,0,0,1,1,x,7,-150,-126,,,,,,
830,953,V,NYM,ZWHEELER-R,0,0,0,0,0,0,1,5,5,11,135,138,,,,,,
830,954,H,PHI,ANOLA-R,0,0,0,0,1,0,0,0,4,5,-155,-148,,,,,,
830,955,V,MIA,EHERNANDEZ-R,1,0,0,1,0,0,2,0,2,6,222,230,,,,,,
830,956,H,WAS,ASANCHEZ-R,2,1,0,0,0,1,1,0,2,7,-270,-260,,,,,,
830,959,V,PIT,DAGRAZAL-R,1,1,0,1,3,0,2,0,1,9,105,123,,,,,,
830,960,H,COL,ASENZATELA-R,1,0,0,0,1,1,0,1,0,4,-125,-133,,,,,,
830,961,V,LAD,TGONSOLIN-R,0,2,1,0,0,0,1,0,0,4,-140,-118,,,,,,
830,962,H,ARI,ZGALLEN-R,0,0,0,0,0,2,2,1,x,5,120,108,,,,,,
830,963,V,SDG,DLAMET-R,0,0,0,1,0,0,0,1,1,3,135,117,,,,,,
830,964,H,SFO,MBUMGARNER-L,2,0,0,0,1,0,3,2,x,8,-155,-127,,,,,,
830,965,V,OAK,BANDERSON-L,0,1,0,0,0,3,2,0,2,8,120,124,,,,,,
830,966,H,NYY,CSABATHIA-L,0,0,1,1,0,0,0,0,0,2,-140,-134,,,,,,
830,967,V,HOU,WMILEY-L,0,0,0,0,4,2,0,1,0,7,-205,-200,,,,,,
830,968,H,TOR,TTHORNTON-R,0,1,0,0,0,0,1,1,1,4,172,180,,,,,,
830,969,V,CLE,SBIEBER-R,0,0,0,0,0,0,0,0,0,0,-158,-132,,,,,,
830,970,H,TAM,APRUITT-R,0,0,0,0,0,0,4,0,x,4,138,122,,,,,,
830,971,V,MIN,KGIBSON-R,4,2,2,4,0,0,0,1,0,13,-285,-280,,,,,,
830,972,H,DET,EJACKSON-R,2,1,0,1,0,0,0,1,0,5,234,245,,,,,,
830,973,V,SEA,MGONZALES-L,1,0,0,0,1,0,1,0,0,3,110,102,,,,,,
830,974,H,TEX,KALLARD-L,0,1,1,0,1,3,0,0,x,6,-130,-112,,,,,,
830,975,V,BAL,UNDECIDED,0,1,5,0,2,0,2,2,2,14,-113,-102,,,,,,
830,976,H,KAN,ESKOGLUND-L,1,0,0,1,0,0,0,0,0,2,-107,-108,,,,,,
830,977,V,BOS,NEOVALDI-R,1,1,2,0,0,2,0,0,0,7,-140,-123,,,,,,
830,978,H,LAA,JSUAREZ-L,0,0,1,0,2,0,1,0,2,6,120,113,,,,,,
830,979,V,CWS,INOVA-R,0,0,0,0,1,0,4,0,2,7,163,190,,,,,,
830,980,H,ATL,MFRIED-L,0,4,0,1,0,1,2,2,x,10,-190,-210,,,,,,
831,901,V,CIN,TBAUER-R,2,0,0,0,0,0,0,4,0,6,122,120,,,,,,
831,902,H,STL,DHUDSON-R,4,1,1,0,0,1,1,2,x,10,-142,-130,,,,,,
831,903,V,MIL,ZDAVIES-R,2,0,0,0,0,0,0,0,0,2,120,159,,,,,,
831,904,H,CUB,CHAMELS-L,0,0,0,0,0,0,0,0,0,0,-140,-169,,,,,,
831,905,V,NYM,SMATZ-L,1,0,1,0,3,0,0,0,1,6,-105,-116,,,,,,
831,906,H,PHI,JVARGAS-L,1,0,0,0,0,2,0,0,0,3,-115,106,,,,,,
831,907,V,MIA,PLOPEZ-R,0,0,0,0,0,0,0,0,0,0,263,280,,,,,,
831,908,H,WAS,SSTRASBURG-R,2,1,3,0,0,0,0,1,x,7,-325,-320,,,,,,
831,909,V,CIN,SGRAY-R,1,0,1,0,0,0,0,0,0,2,-105,-110,,,,,,
831,910,H,STL,MWACHA-R,0,0,0,0,0,0,1,0,2,3,-115,100,,,,,,
831,911,V,LAD,CKERSHAW-L,0,0,1,2,1,0,0,0,1,5,-150,-142,,,,,,
831,912,H,ARI,RRAY-L,0,0,0,3,2,0,0,1,x,6,130,132,,,,,,
831,913,V,PIT,JMUSGROVE-R,2,3,0,2,0,0,3,0,1,11,100,-130,,,,,,
831,914,H,COL,TMELVILLE-R,0,1,1,1,0,0,0,1,0,4,-120,120,,,,,,
831,915,V,SDG,JLUCCHESI-L,0,0,0,0,0,1,0,1,2,4,-120,102,,,,,,
831,916,H,SFO,LWEBB-R,1,0,0,0,0,0,0,0,0,1,100,-112,,,,,,
831,917,V,OAK,HBAILEY-R,0,0,0,2,0,0,1,0,0,3,135,185,,,,,,
831,918,H,NYY,DGERMAN-R,0,1,0,0,1,0,0,1,0,4,-155,-205,,,,,,
831,919,V,HOU,FVALDEZ-L,1,0,0,0,0,2,1,0,0,4,-175,-167,,,,,,
831,920,H,TOR,CBUCHHOLZ-R,0,0,3,2,0,1,0,0,x,6,151,157,,,,,,
831,921,V,MIN,MPEREZ-L,1,1,0,0,2,1,0,1,1,7,-150,-155,,,,,,
831,922,H,DET,MBOYD-L,1,0,7,0,0,2,0,0,x,10,130,145,,,,,,
831,923,V,CLE,ZPLESAC-R,2,0,0,0,0,0,0,2,2,6,-115,118,,,,,,
831,924,H,TAM,DCASTILLO-R,0,1,2,0,0,3,3,0,x,9,-105,-128,,,,,,
831,925,V,BAL,DBUNDY-R,0,0,0,1,4,0,0,0,0,5,-115,-116,,,,,,
831,926,H,KAN,JLOPEZ-R,0,1,0,3,0,0,1,2,x,7,-105,106,,,,,,
831,927,V,SEA,UNDECIDED,0,1,0,0,0,1,0,0,0,2,125,120,,,,,,
831,928,H,TEX,BBURKE-L,0,0,1,0,0,0,0,0,2,3,-145,-130,,,,,,
831,929,V,BOS,UNDECIDED,1,0,2,1,0,0,0,0,0,4,-110,-108,,,,,,
831,930,H,LAA,DPETERS-L,0,1,2,0,0,0,0,7,x,10,-110,-102,,,,,,
831,931,V,CWS,RLOPEZ-R,1,0,1,0,0,0,3,0,0,5,163,190,,,,,,
831,932,H,ATL,DKEUCHEL-L,6,1,0,0,0,0,3,1,x,11,-190,-210,,,,,,
901,951,V,MIA,CSMITH-L,0,0,0,0,3,0,0,0,0,3,215,270,,,,,,
901,952,H,WAS,PCORBIN-L,0,1,1,0,2,3,2,0,x,9,-260,-310,,,,,,
901,953,V,CIN,TMAHLE-R,0,0,3,0,0,0,0,0,0,3,125,150,,,,,,
901,954,H,STL,MMIKOLAS-R,0,1,0,0,0,0,1,1,1,4,-145,-160,,,,,,
901,955,V,MIL,GGONZALEZ-L,0,0,0,1,0,0,0,0,3,4,140,127,,,,,,
901,956,H,CUB,TCHATWOOD-R,0,0,0,0,0,0,0,0,0,0,-160,-137,,,,,,
901,957,V,PIT,SBRAULT-L,1,0,0,0,1,0,2,0,2,6,-115,108,,,,,,
901,958,H,COL,JHOFFMAN-R,0,0,0,0,0,1,1,0,0,2,-105,-118,,,,,,
901,959,V,SDG,ELAUER-L,2,1,0,0,0,4,0,0,1,8,-115,112,,,,,,
901,960,H,SFO,JSAMARDZIJA-R,2,0,0,0,0,2,0,0,0,4,-105,-122,,,,,,
901,961,V,LAD,RSTRIPLING-R,1,0,1,0,0,0,0,0,1,4,-140,-162,,,,,,
901,962,H,ARI,AYOUNG-L,0,0,0,3,0,0,0,0,0,3,120,152,,,,,,
901,963,V,NYM,MSTROMAN-R,1,0,0,0,0,0,0,1,0,2,-120,-110,,,,,,
901,964,H,PHI,ZEFLIN-R,0,2,0,0,0,0,0,3,x,5,100,100,,,,,,
901,965,V,OAK,SMANAEA-L,0,0,0,0,0,0,3,1,0,4,130,110,,,,,,
901,966,H,NYY,JHAPP-L,0,0,0,0,0,0,0,3,2,5,-150,-120,,,,,,
901,967,V,HOU,JVERLANDER-R,0,0,0,0,0,0,0,0,2,2,-300,-290,,,,,,
901,968,H,TOR,WFONT-R,0,0,0,0,0,0,0,0,0,0,245,250,,,,,,
901,969,V,MIN,MPINEDA-R,0,5,0,0,1,0,0,2,0,8,-215,-200,,,,,,
901,970,H,DET,STURNBULL-R,0,1,0,0,1,0,1,0,0,3,180,180,,,,,,
901,971,V,CLE,APLUTKO-R,0,1,0,0,0,0,0,1,0,2,155,178,,,,,,
901,972,H,TAM,CMORTON-R,1,0,0,2,1,0,1,3,x,8,-180,-196,,,,,,
901,973,V,BAL,ABROOKS-R,1,0,2,0,0,1,0,0,0,4,110,130,,,,,,
901,974,H,KAN,DDUFFY-L,3,0,0,0,0,0,2,1,x,6,-130,-140,,,,,,
901,975,V,SEA,YKIKUCHI-L,4,0,2,0,1,0,0,3,1,11,155,117,,,,,,
901,976,H,TEX,BMARTIN-L,1,0,2,0,0,0,0,0,0,3,-180,-127,,,,,,
901,977,V,BOS,DPRICE-L,1,0,3,0,0,0,0,0,0,4,-110,-110,,,,,,
901,978,H,LAA,AHEANEY-L,0,0,1,1,0,0,0,1,0,3,-110,100,,,,,,
901,979,V,CWS,LGIOLITO-R,0,2,0,0,0,0,1,0,0,3,135,126,,,,,,
901,980,H,ATL,JTEHERAN-R,2,0,0,0,0,2,0,1,x,5,-155,-136,,,,,,
901,981,V,CIN,LCASTILLO-R,0,1,1,0,2,1,0,0,0,5,-110,-110,,,,,,
901,982,H,STL,DPONCEDELEON-R,0,0,3,0,0,0,0,0,0,3,-110,100,,,,,,
902,901,V,NYM,NSYNDERGAARD-R,0,2,0,5,0,0,0,0,0,7,-115,-110,,,,,,
902,902,H,WAS,JROSS-R,0,0,0,0,0,0,0,0,3,3,-105,100,,,,,,
902,903,V,PHI,DSMYLY-L,0,2,2,0,0,0,0,3,0,7,120,126,,,,,,
902,904,H,CIN,ADESCLAFANI-R,0,1,0,0,0,0,0,0,0,1,-140,-136,,,,,,
902,905,V,SFO,TBEEDE-R,0,0,0,0,0,0,0,1,0,1,163,175,,,,,,
902,906,H,STL,AWAINWRIGHT-R,2,0,1,0,0,0,0,0,x,3,-190,-190,,,,,,
902,907,V,SDG,CQUANTRILL-R,0,0,0,0,0,4,0,3,0,7,110,117,,,,,,
902,908,H,ARI,MLEAKE-R,0,6,0,0,2,4,2,0,x,14,-130,-127,,,,,,
902,909,V,COL,PLAMBERT-R,2,0,2,0,2,0,0,1,2,9,256,300,,,,,,
902,910,H,LAD,WBUEHLER-R,2,4,3,1,0,4,2,0,0,16,-315,-350,,,,,,
902,911,V,TEX,MMINOR-L,1,0,0,0,1,0,0,4,1,7,170,190,,,,,,
902,912,H,NYY,MTANAKA-R,0,0,0,0,0,0,0,0,0,0,-200,-210,,,,,,
902,913,V,MIN,JODORIZZI-R,0,2,0,0,0,0,0,2,0,4,-220,-215,,,,,,
902,914,H,DET,JZIMMERMANN-R,1,0,0,0,2,0,0,0,0,3,184,195,,,,,,
902,915,V,BAL,AWOJCIECHOWSKI-R,0,0,0,0,0,4,0,0,0,4,245,250,,,,,,
902,916,H,TAM,RYARBROUGH-L,0,0,2,0,2,0,0,0,0,5,-300,-290,,,,,,
902,917,V,CWS,RDETWILER-L,0,0,1,1,1,0,0,0,0,3,218,205,,,,,,
902,918,H,CLE,ACIVALE-R,3,0,1,2,0,1,3,1,0,11,-265,-230,,,,,,
902,919,V,TOR,JWAGUESPACK-R,0,0,0,1,2,0,0,0,0,3,199,245,,,,,,
902,920,H,ATL,MSOROKA-R,2,0,2,0,0,0,0,2,x,6,-240,-280,,,,,,
902,921,V,SEA,JSHEFFIELD-L,0,0,0,0,1,0,0,0,0,1,245,260,,,,,,
902,922,H,CUB,KHENDRICKS-R,0,0,0,0,0,0,5,0,x,5,-300,-300,,,,,,
902,923,V,HOU,GCOLE-R,0,0,1,0,0,1,0,0,0,3,-190,-176,,,,,,
902,924,H,MIL,AHOUSER-R,1,0,0,0,0,0,0,0,1,2,163,163,,,,,,
903,951,V,PHI,VVELASQUEZ-R,0,0,1,1,2,0,0,0,2,6,100,-110,,,,,,
903,952,H,CIN,LSIMS-R,1,0,0,0,0,0,0,1,0,2,-120,100,,,,,,
903,953,V,MIA,SALCANTARA-R,0,0,2,0,1,0,0,0,1,5,135,158,,,,,,
903,954,H,PIT,MKELLER-R,1,0,0,0,2,0,0,1,0,4,-155,-168,,,,,,
903,955,V,NYM,JDEGROM-R,0,0,0,4,0,0,0,1,5,10,115,105,,,,,,
903,956,H,WAS,MSCHERZER-R,1,0,0,0,0,1,0,2,7,11,-135,-115,,,,,,
903,957,V,SFO,DRODRIGUEZ-R,0,0,0,0,0,0,0,0,0,0,226,250,,,,,,
903,958,H,STL,JFLAHERTY-R,0,0,0,0,0,1,0,0,x,1,-275,-290,,,,,,
903,959,V,SDG,RBolanos-R,0,0,0,0,0,0,0,0,1,1,110,140,,,,,,
903,960,H,ARI,MKELLY-R,2,0,0,0,0,0,0,0,x,2,-130,-150,,,,,,
903,961,V,COL,CGONZALEZ-R,0,1,0,1,0,0,0,0,1,3,226,260,,,,,,
903,962,H,LAD,JURIAS-L,0,0,0,0,0,0,4,1,x,5,-275,-300,,,,,,
903,963,V,TEX,EVOLQUEZ-R,0,0,0,0,0,0,0,0,1,1,237,280,,,,,,
903,964,H,NYY,JPAXTON-L,2,0,0,0,0,6,2,0,x,10,-290,-320,,,,,,
903,965,V,CWS,DCEASE-R,0,1,0,0,0,0,1,4,0,6,263,280,,,,,,
903,966,H,CLE,MCLEVINGER-R,1,0,0,0,1,0,3,0,0,5,-325,-320,,,,,,
903,967,V,BAL,TBLACH-L,0,0,0,0,2,1,0,0,1,4,207,245,,,,,,
903,968,H,TAM,TRICHARDS-R,0,0,0,2,0,0,0,0,0,2,-250,-280,,,,,,
903,969,V,MIN,RDOBNAK-R,1,0,2,0,3,0,0,0,0,6,125,130,,,,,,
903,970,H,BOS,RPORCELLO-R,0,0,0,0,4,0,0,1,0,5,-145,-140,,,,,,
903,971,V,DET,DNORRIS-L,0,0,1,0,0,0,1,2,1,5,110,135,,,,,,
903,972,H,KAN,MMONTGOMERY-L,0,0,3,0,0,0,0,2,1,6,-130,-145,,,,,,
903,973,V,LAA,JBARRIA-R,1,1,0,1,1,1,0,0,0,5,163,155,,,,,,
903,974,H,OAK,MFIERS-R,0,2,3,0,0,2,0,0,x,7,-190,-165,,,,,,
903,975,V,TOR,WFONT-R,0,0,0,0,0,0,2,0,0,2,180,180,,,,,,
903,976,H,ATL,MFOLTYNEWICZ-R,2,0,0,0,2,0,0,3,x,7,-215,-200,,,,,,
903,977,V,HOU,ZGREINKE-R,0,1,0,0,0,1,0,0,0,2,-150,-150,,,,,,
903,978,H,MIL,JLYLES-R,0,0,4,0,0,0,0,0,x,4,130,140,,,,,,
903,979,V,SEA,FHERNANDEZ-R,0,0,0,0,0,0,0,1,0,1,192,220,,,,,,
903,980,H,CUB,JLESTER-L,0,1,1,0,3,0,1,0,x,6,-230,-250,,,,,,
903,981,V,BAL,GYNOA-R,0,0,0,0,0,0,0,0,0,0,230,240,,,,,,
903,982,H,TAM,AKITTREDGE-R,0,0,0,1,0,0,1,0,x,2,-280,-270,,,,,,
904,901,V,NYM,ZWHEELER-R,0,0,1,2,1,3,0,1,0,8,110,100,,,,,,
904,902,H,WAS,ASANCHEZ-R,0,1,0,0,0,3,0,0,0,4,-130,-110,,,,,,
904,903,V,PHI,ANOLA-R,0,0,0,0,4,0,1,0,0,5,-125,-152,,,,,,
904,904,H,CIN,TBAUER-R,1,4,0,0,0,0,1,2,x,8,105,142,,,,,,
904,905,V,MIA,RDUGGER-R,1,0,0,0,2,0,2,0,0,5,160,161,,,,,,
904,906,H,PIT,TWILLIAMS-R,1,0,0,1,0,1,0,0,3,6,-185,-172,,,,,,
904,907,V,SFO,MBUMGARNER-L,0,0,4,0,0,3,0,2,0,9,105,120,,,,,,
904,908,H,STL,MWACHA-R,0,0,1,1,2,4,0,0,0,8,-125,-130,,,,,,
904,909,V,SDG,CPADDACK-R,0,0,0,0,0,0,0,0,1,1,110,128,,,,,,
904,910,H,ARI,ZGALLEN-R,0,0,0,0,0,0,4,0,x,4,-130,-138,,,,,,
904,911,V,COL,ASENZATELA-R,0,0,0,2,1,0,0,0,0,3,285,260,,,,,,
904,912,H,LAD,HRYU-L,1,0,4,2,0,0,0,0,x,7,-355,-300,,,,,,
904,915,V,TEX,LLYNN-R,0,0,0,0,0,0,0,0,1,1,136,150,,,,,,
904,916,H,NYY,CGREEN-R,0,0,2,1,0,1,0,0,x,4,-156,-160,,,,,,
904,917,V,CWS,INOVA-R,0,2,0,0,0,0,0,2,2,6,237,250,,,,,,
904,918,H,CLE,SBIEBER-R,1,1,1,1,2,0,2,0,x,8,-290,-290,,,,,,
904,919,V,MIN,JBERRIOS-R,0,0,0,0,0,0,0,2,0,2,115,142,,,,,,
904,920,H,BOS,ERODRIGUEZ-L,1,3,0,0,0,2,0,0,x,6,-135,-152,,,,,,
904,921,V,DET,EJACKSON-R,0,3,0,0,0,0,0,1,0,4,163,200,,,,,,
904,922,H,KAN,JJUNIS-R,0,0,0,2,2,1,0,0,x,5,-190,-220,,,,,,
904,923,V,LAA,PSANDOVAL-L,0,0,0,0,0,0,0,0,0,0,144,148,,,,,,
904,924,H,OAK,TROARK-R,0,1,0,0,3,0,0,0,x,4,-165,-158,,,,,,
905,951,V,PHI,JVARGAS-L,0,0,0,1,0,0,1,1,0,3,144,134,,,,,,
905,952,H,CIN,SGRAY-R,0,0,0,0,0,3,0,0,0,4,-165,-144,,,,,,
905,953,V,SFO,LWEBB-R,0,0,0,0,0,0,0,0,0,0,172,175,,,,,,
905,954,H,STL,DHUDSON-R,3,0,5,0,0,0,0,2,x,10,-205,-190,,,,,,
905,955,V,MIA,EHERNANDEZ-R,1,1,0,0,4,2,0,2,0,10,135,135,,,,,,
905,956,H,PIT,DAGRAZAL-R,5,0,0,0,0,0,0,0,2,7,-155,-145,,,,,,
905,957,V,CUB,JQUINTANA-L,1,0,0,1,2,5,0,0,1,10,-120,-120,,,,,,
905,958,H,MIL,CANDERSON-R,0,2,0,0,2,1,0,0,0,5,100,110,,,,,,
905,959,V,WAS,SSTRASBURG-R,0,0,0,0,0,0,0,0,2,2,-120,-109,,,,,,
905,960,H,ATL,MFRIED-L,2,0,0,0,1,0,0,1,x,4,100,-101,,,,,,
905,961,V,CWS,RLOPEZ-R,0,2,0,1,0,3,0,0,1,7,176,165,,,,,,
905,962,H,CLE,ZPLESAC-R,0,1,0,0,0,0,0,0,0,1,-210,-180,,,,,,
905,963,V,DET,MBOYD-L,0,0,1,3,0,2,0,0,0,6,-115,100,,,,,,
905,964,H,KAN,GSPARKMAN-R,0,3,0,0,0,0,0,1,0,4,-105,-110,,,,,,
905,965,V,LAA,LBARD-R,2,0,2,0,1,0,1,0,0,6,172,150,,,,,,
905,966,H,OAK,BANDERSON-L,1,0,0,0,0,0,7,2,x,10,-205,-160,,,,,,
905,967,V,TEX,KALLARD-L,0,0,0,0,0,0,2,0,1,3,-102,114,,,,,,
905,968,H,BAL,JMEANS-L,0,0,0,0,0,1,0,0,0,1,-118,-124,,,,,,
905,969,V,TOR,TTHORNTON-R,1,0,0,0,0,1,2,0,0,4,192,160,,,,,,
905,970,H,TAM,APRUITT-R,0,0,0,2,1,1,1,1,x,6,-230,-170,,,,,,
905,971,V,MIN,MPEREZ-L,0,0,0,0,1,0,1,0,0,2,130,130,,,,,,
905,972,H,BOS,NEOVALDI-R,0,0,0,1,0,0,0,0,0,1,-150,-140,,,,,,
905,973,V,SEA,MGONZALES-L,5,2,0,0,0,0,1,0,0,9,211,230,,,,,,
905,974,H,HOU,WMILEY-L,0,1,2,0,0,2,0,3,0,11,-255,-260,,,,,,
906,901,V,STL,MMIKOLAS-R,0,2,0,0,0,0,2,0,0,4,-130,-160,,,,,,
906,902,H,PIT,AMCRAE-R,0,0,1,0,0,0,6,2,x,9,110,150,,,,,,
906,903,V,ARI,RRAY-L,0,0,1,0,5,0,0,1,0,7,-110,-118,,,,,,
906,904,H,CIN,TMAHLE-R,1,0,1,0,3,0,0,0,0,5,-110,108,,,,,,
906,905,V,PHI,ZEFLIN-R,0,0,0,0,1,1,0,0,2,4,125,142,,,,,,
906,906,H,NYM,SMATZ-L,0,0,1,1,0,0,0,2,1,5,-145,-152,,,,,,
906,907,V,WAS,PCORBIN-L,0,0,0,0,0,0,0,3,0,3,-115,-105,,,,,,
906,908,H,ATL,DKEUCHEL-L,0,0,1,1,0,0,2,0,x,4,-105,-105,,,,,,
906,909,V,CUB,CHAMELS-L,0,0,1,0,0,0,0,0,0,1,-110,-112,,,,,,
906,910,H,MIL,ZDAVIES-R,0,0,4,1,0,0,1,1,x,7,-110,102,,,,,,
906,911,V,SFO,JSAMARDZIJA-R,0,0,0,1,4,0,0,0,0,5,199,270,,,,,,
906,912,H,LAD,CKERSHAW-L,0,1,0,0,1,1,0,0,1,4,-240,-310,,,,,,
906,913,V,COL,TMELVILLE-R,2,1,0,0,0,0,0,0,0,3,140,158,,,,,,
906,914,H,SDG,DLAMET-R,0,0,2,0,0,0,0,0,0,2,-160,-168,,,,,,
906,915,V,TEX,BBURKE-L,1,0,3,0,0,0,3,0,0,7,-110,122,,,,,,
906,916,H,BAL,DBUNDY-R,1,3,0,0,2,0,0,0,0,6,-110,-132,,,,,,
906,917,V,NYY,DGERMAN-R,0,0,0,0,1,0,0,0,0,1,100,-125,,,,,,
906,918,H,BOS,JCHACIN-R,0,0,0,4,2,0,0,0,x,6,-120,115,,,,,,
906,919,V,TOR,CBUCHHOLZ-R,0,0,0,0,0,0,0,0,0,0,163,160,,,,,,
906,920,H,TAM,BMCKAY-L,1,2,0,1,0,0,0,1,x,5,-190,-170,,,,,,
906,921,V,LAA,DPETERS-L,0,0,1,0,0,0,1,2,1,5,115,139,,,,,,
906,922,H,CWS,LGIOLITO-R,2,0,0,0,2,0,0,0,0,4,-135,-149,,,,,,
906,923,V,CLE,APLUTKO-R,0,0,1,0,0,0,0,1,0,6,135,157,,,,,,
906,924,H,MIN,MPINEDA-R,0,0,0,1,1,0,0,0,0,2,-155,-167,,,,,,
906,925,V,SEA,RMcCLAIN-R,2,0,0,1,0,1,0,0,0,4,192,210,,,,,,
906,926,H,HOU,FVALDEZ-L,3,0,0,1,1,2,0,0,x,7,-230,-240,,,,,,
906,927,V,DET,STURNBULL-R,0,0,0,0,0,0,2,2,0,5,199,280,,,,,,
906,928,H,OAK,HBAILEY-R,0,4,0,0,0,0,0,0,0,4,-240,-320,,,,,,
906,929,V,KAN,JLOPEZ-R,0,0,1,0,0,0,1,1,0,3,110,110,,,,,,
906,930,H,MIA,PLOPEZ-R,0,0,0,0,0,0,0,0,0,0,-130,-120,,,,,,
907,951,V,ARI,AYOUNG-L,0,0,0,2,0,0,0,0,0,2,135,145,,,,,,
907,952,H,CIN,LCASTILLO-R,0,0,0,0,0,0,0,0,0,0,-155,-155,,,,,,
